"Work","Chapter","Verse","Version","Script" 
"2Cr","05","10","03AH","τοὺς γὰρ πάντας ἡμᾶς φανερωθῆναι δεῖ ἔμπροσθεν τοῦ βήματος τοῦ Χριστοῦ ἵνα κομίσηται ἕκαστος ἃ διὰ τοῦ σώματος ἔπραξεν εἴτε ἀγαθὸν εἴτε φαῦλον" 
"2Cr","05","17","03AH","ὥστε εἴ τις κτίσις καινὴ ἐν Χριστῷ τὰ ἀρχαῖα παρῆλθεν ἰδοὺ καινά γέγονε τὰ πάντα" 
"2Cr","07","01","03AH","καθαρίσωμεν ἑαυτοὺς ἀπὸ μολυσμοῦ σαρκὸς καὶ ἅιματος" 
"2Cr","11","02","03AH","παρθένον ἁγνὴν [παραστῆσαι] τῷ Χριστῷ"  
"2Cr","12","02","03AH","παράδεισον () ἁρπαγέντα τὸν τοιοῦτον ἕως τρίτου οὐρανοῦ ()" 
"2Cr","12","04","03AH","καὶ ἤκουσεν ἄρρητα ῥήματα ἃ οὐκ ἐξὸν ἀνθρώπῳ λαλῆσαι ()" 
"2Cr","12","07","03AH","() ἄγγελος σατανᾶ ἵνα με κολαφίζῃ ()" 
"2Cr","12","08","03AH","() τρὶς τὸν κύριον παρεκάλεσα ()" 
"2Cr","12","09","03AH","() δύναμις ἐν ἀσθενείᾳ τελεῖται" 
"2Cr","13","01","03AH","τρίτον τοῦτο ἔρχομαι πρὸς ὑμᾶς ἐπὶ στόματος δύο ἢ τριῶν μαρτύρων σταθήσεται πᾶν ῥῆμα" 
"2Cr","13","02","03AH","οὐ φείσομαι τοῖς ἡμαρτηκόσιν" 
"2Cr","13","03","03AH","ἢ δοκιμὴν ζητεῖτε τοῦ ἐν ἐμοὶ λαλοῦντος Χριστοῦ" 
"2Cr","13","04","03AH","καὶ γὰρ εἰ καὶ ἐσταυρώθη ἐξ ἀσθενείας ἀλλὰ ζῇ ἐκ δυνάμεως θεου" 
"2Cr","13","10","03AH","παρὼν μὴ ἀποτόμως χρήσωμαι κατὰ τὴν ἐξουσίαν ἣν ὁ κύριος ἔδωκέν" 
"Rom","00","00","03AH","πρὸς Ῥωμαίους" 
"Rom","01","16","03AH","οὐ γὰρ ἐπαισχύνομαι τὸ εὐαγγέλιον δύναμις γὰρ θεοῦ ἐστιν εἰς σωτηρίαν παντὶ τῷ πιστεύοντι Ἰουδαίῳ καὶ Ἕλληνι" 
"Rom","01","17a","03AH","δικαιοσύνη γὰρ θεοῦ ἐν αὐτῷ ἀποκαλύπτεται ἐκ πίστεως εἰς πίστιν" 
"Rom","01","18","03AH","ἀποκαλύπτεται γὰρ ὀργὴ ἀπ᾽ οὐρανοῦ ἐπὶ τὴν ἀσέβειαν καὶ ἀδικίαν ἀνθρώπων τῶν τὴν ἀλήθειαν ἐν ἀδικίᾳ κατεχόντων" 
"Rom","02","02","03AH","οἴδαμεν δὲ ὅτι τὸ κρίμα τοῦ θεοῦ κατὰ ἀλήθειαν ἐστιν" 
"Rom","02","12","03AH","ὅσοι γὰρ ἀνόμως ἥμαρτον ἀνόμως καὶ ἀπολοῦνται καὶ ὅσοι ἐν νόμῳ ἥμαρτον διὰ νόμου κριθήσονται" 
"Rom","02","13","03AH","οὐ γὰρ οἱ ἀκροαταὶ τοῦ νόμου δίκαιοι παρὰ τῷ θεῷ ἀλλ᾽ οἱ ποιηταὶ τοῦ νόμου δικαιωθήσονται" 
"Rom","02","14","03AH","τὰ μὴ νόμον ἔχοντα φύσει τὰ τοῦ νόμου ποιοῦσιν" 
"Rom","02","16","03AH","κρινεῖ ὁ θεὸς τὰ κρυπτὰ τῶν ἀνθρώπων κατὰ τὸ εὐαγγέλιόν μου Χριστοῦ" 
"Rom","02","20b","03AH","ἔχοντα τὴν μόρφωσιν τῆς γνώσεως καὶ τῆς ἀληθείας ἐν τῷ νόμῳ" 
"Rom","02","21","03AH","ὁ κηρύσσων μὴ κλέπτειν κλέπτεις;" 
"Rom","02","22","03AH","()" 
"Rom","02","23","03AH","()" 
"Rom","02","24","03AH","δι᾽ ὑμᾶς τὸ ὄνομα τοῦ θεοῦ βλασφημεῖται" 
"Rom","02","25","03AH","περιτομὴ μὲν γὰρ ὠφελεῖ ἐὰν νόμον πράσσῃς ἐὰν δὲ παραβάτης νόμου ᾖς ἡ περιτομή σου ἀκροβυστία γέγονεν" 
"Rom","02","26","03AH","ἡ ἀκροβυστία ()" 
"Rom","02","27","03AH","()" 
"Rom","02","28","03AH","() ὁ ἐν τῷ φανερῷ Ἰουδαῖός ()" 
"Rom","02","29","03AH","() ὁ ἐν τῷ κρυπτῷ Ἰουδαῖος () περιτομὴ καρδίας ἐν πνεύματι οὐ γράμματι" 
"Rom","03","19","03AH","πᾶν στόμα φραγῇ καὶ ὑπόδικος γένηται πᾶς ὁ κόσμος" 
"Rom","03","20","03AH","διὰ νόμου ἐπίγνωσις ἁμαρτίας ()" 
"Rom","03","21","03AH","τότε νόμος νυνὶ δικαιοσύνη θεοῦ" 
"Rom","03","22","03AH","διὰ πίστεως τοῦ Χριστοῦ" 
"Rom","05","01","03AH","δικαιωθέντες οὖν ἐκ πίστεως Χριστοῦ οὐκ ἐκ νόμου εἰρήνην ἔχωμεν πρὸς τὸν θεὸν" 
"Rom","05","06","03AH","ἔτι γὰρ Χριστὸς ὄντων ἡμῶν ἀσθενῶν ἔτι κατὰ καιρὸν ὑπὲρ ἀσεβῶν ἀπέθανεν" 
"Rom","05","08","03AH","συνίστησιν δὲ τὴν ἑαυτοῦ ἀγάπην ὁ θεὸς εἰς ἡμᾶς ὅτι (ἔτι) ἁμαρτωλῶν ὄντων ἡμῶν Χριστὸς ὑπὲρ ἡμῶν ἀπέθανε" 
"Rom","05","09","03AH","πολλῷ μᾶλλον δικαιωθέντες ἐν τῷ αἵματι αὐτοῦ σωθησόμεθα ἀπὸ τῆς ὀργῆς δι᾽ αὐτοῦ" 
"Rom","05","20","03AH","νόμος δὲ παρεισῆλθεν ἵνα πλεονάσῃ τὸ παράπτωμα () ὑπερεπερίσσευσεν ἡ χάρις" 
"Rom","05","21","03AH","ἵνα ὥσπερ ἐβασίλευσεν ἡ ἁμαρτία εἰς τὸν θάνατον οὕτως καὶ ἡ χάρις βασιλεύσῃ ἐν δικαιοσύνῃ εἰς ζωὴν διὰ Ἰησοῦ Χριστοῦ" 
"Rom","06","01","03AH","()" 
"Rom","06","02","03AH","μὴ γένοιτο" 
"Rom","06","03","03AH","ἢ ἀγνοεῖτε ὅτι ὅσοι ἐβαπτίσθητε εἰς Χριστὸν εἰς τὸν θάνατον αὐτοῦ ἐβαπτίσθητε" 
"Rom","06","04","03AH","()" 
"Rom","06","05","03AH","()" 
"Rom","06","09","03AH","ὁ δὲ Χριστὸς ἀναστὰς οὐκέτι ἀποθνῄσκει θάνατος αὐτοῦ οὐκέτι κυριεύει" 
"Rom","06","10","03AH","ὁ γὰρ ἀπέθανε τῇ ἁμαρτίᾳ ἀπέθανεν ἐφάπαξ ὃ δὲ ζῇ ζῇ τῷ θεῷ" 
"Rom","06","14","03AH","ἁμαρτία ἐν ἡμῖν οὐκέτι κυριεύσει" 
"Rom","06","19","03AH","ὥσπερ γὰρ παρεστήσατε τὰ μέλη ὑμῶν δουλεύειν τῇ ἀδικίᾳ καὶ τῇ ἀκαθαρσίᾳ εἰς ἀνομίαν οὕτω νῦν παραστήσατε τὰ μέλη τῷ θεῷ δουλεύειν ἐν τῇ δικαιοσύνῃ" 
"Rom","06","20","03AH","ὅτε δὲ ἦτε δοῦλοι τῆς ἁμαρτίας ἐλεύθεροι ἦτε τῇ δικαιοσύνῃ" 
"Rom","07","04","03AH","ἐθανατώθητε τῷ νόμῳ διὰ τοῦ σώματος τοῦ Χριστοῦ [εἰς τὸ γενέσθαι ὑμᾶς ἑτέρῳ] τῷ ἐκ νεκρῶν ἐγερθέντι" 
"Rom","07","05","03AH","ὅτε γὰρ ἦμεν ἐν τῇ σαρκί τὰ παθήματα τῶν ἁμαρτιῶν τὰ διὰ τοῦ νόμου ἐνηργεῖτο ἐν ἡμῖν" 
"Rom","07","07","03AH","τί οὖν ἐροῦμεν; ὅτι νόμος ἁμαρτία; μὴ γένοιτο ἀλλ᾽ ἐγὼ τὴν ἁμαρτίαν οὐ γιγνώσκω εἰ μὴ διὰ νόμου" 
"Rom","07","08","03AH","ἁμαρτία ἀφορμὴν λαβοῦσα διὰ τῆς ἐντολῆς" 
"Rom","07","11","03AH","ἐξηπάτησεν" 
"Rom","07","12","03AH","ὥστε ὁ μὲν νόμος ἅγιος καὶ ἡ ἐντολὴ ἁγία καὶ δικαία καὶ ἀγαθή" 
"Rom","07","13","03AH","ἡ ἁμαρτία ἵνα φανῇ ἁμαρτία διὰ τοῦ ἀγαθοῦ μοι κατεργαζομένη θάνατον" 
"Rom","07","14","03AH","ὁ νόμος πνευματικός" 
"Rom","07","18","03AH","()" 
"Rom","07","23","03AH","(ἕτερον) νόμον ἐν τοῖς μέλεσίν μου ἀντιστρατευόμενον τῷ νόμῳ τοῦ νοός μου" 
"Rom","07","24","03AH","ταλαίπωρος ἐγὼ ἄνθρωπος τίς με ῥύσεται ἐκ τοῦ σώματος τοῦ θανάτου τούτου;" 
"Rom","07","25b","03AH","ἄρα γὰρ αὐτὸς ἐγὼ τῷ μὲν νοῒ δουλεύω τῷ νόμῳ θεοῦ τῇ δὲ σαρκὶ νόμῳ ἁμαρτίας" 
"Rom","08","01","03AH","οὐδὲν ἄρα νῦν κατάκριμα τοῖς ἐν Χριστῷ Ἰησοῦ" 
"Rom","08","02","03AH","ὁ γὰρ νόμος τοῦ πνεύματος τῆς ζωῆς ἐν Χριστῷ Ἰησοῦ ἠλευθέρωσέν ἡμᾶς ἀπὸ τοῦ νόμου τῆς ἁμαρτίας καὶ τοῦ θανάτου" 
"Rom","08","03","03AH","(τὸν ἑαυτοῦ υἱὸν) πέμψας ἐν ὁμοιώματι σαρκὸς ἁμαρτίας" 
"Rom","08","04","03AH","ἵνα τὸ δικαίωμα τοῦ νόμου πληρωθῇ ἐν ἡμῖν (τοῖς) μὴ κατὰ σάρκα περιπατοῦσιν ἀλλὰ κατὰ πνεῦμα" 
"Rom","08","05","03AH","οἱ γὰρ κατὰ σάρκα περιπατοῦντες τὰ τῆς σαρκὸς φρονοῦσιν οἱ δὲ κατὰ πνεῦμα τὰ τοῦ πνεύματος" 
"Rom","08","06","03AH","τὸ γὰρ φρόνημα τῆς σαρκὸς (θάνατος) τὸ δὲ φρόνημα τοῦ πνεύματος ζωὴ καὶ εἰρήνη" 
"Rom","08","09","03AH","νῦν δὲ οὐκ ἐστὲ ἐν σαρκὶ ἀλλ᾽ ἐν πνεύματι" 
"Rom","08","10","03AH","τὸ μὲν σῶμα νεκρὸν διὰ ἁμαρτίαν τὸ δὲ πνεῦμα ζωὴ διὰ δικαιοσύνην" 
"Rom","08","11","03AH","ὁ ἐγείρας Χριστὸν ἐκ νεκρῶν ζῳοποιήσει καὶ τὰ θνητὰ σώματα ὑμῶν" 
"Rom","08","36","03AH","(ἕνεκα σοῦ θανατούμεθα ὅλην τὴν ἡμέραν)" 
"Rom","10","01","03AH","Ἰσραήλ" 
"Rom","10","02","03AH","μαρτυρῶ αὐτοῖς ὅτι ζῆλον θεοῦ ἔχουσιν ἀλλ᾽ οὐ κατ᾽ ἐπίγνωσιν" 
"Rom","10","03","03AH","θεὸν γὰρ ἀγνοοῦντες καὶ τὴν ἰδίαν δικαιοσύνην στῆσαι ζητοῦντες οὐχ ὑπετάγησαν τῇ δικαιοσύνῃ τοῦ θεοῦ" 
"Rom","10","04","03AH","τέλος γὰρ νόμου Χριστὸς εἰς δικαιοσύνην παντὶ τῷ πιστεύοντι" 
"Rom","11","33","03AH","ὦ βάθος πλούτου καὶ σοφίας θεοῦ καὶ ἀνεξιχνίαστοι αἱ ὁδοὶ αὐτοῦ" 
"Rom","11","34","03AH","τίς γὰρ ἔγνω νοῦν κυρίου; ἢ τίς σύμβουλος αὐτοῦ ἐγένετο;" 
"Rom","11","35","03AH","τίς προέδωκεν αὐτῷ καὶ ἀνταποδοθήσεται αὐτῷ;" 
"Rom","12","09","03AH","ἀποστυγοῦντες τὸ πονηρόν καὶ κολλώμενοι τῷ ἀγαθῷ" 
"Rom","12","10a","03AH","τῇ φιλαδελφίᾳ εἰς ἀλλήλους φιλόστοργοι" 
"Rom","12","12","03AH","τῇ ἐλπίδι χαίροντες τῇ θλίψει ὑπομένοντες" 
"Rom","12","14","03AH","εὐλογεῖτε καὶ μὴ καταρᾶσθε" 
"Rom","12","16","03AH","μὴ τὰ ὑψηλὰ φρονοῦντες ἀλλὰ τοῖς ταπεινοῖς συναπαγόμενοι μὴ γίνεσθε παρ᾽ ἑαυτοῖς φρόνιμοι" 
"Rom","12","17","03AH","κακὸν ἀντὶ κακοῦ μηδενὶ ἀποδιδόντες" 
"Rom","12","19","03AH","μὴ ἑαυτοὺς ἐκδικοῦντες ἐμοὶ γάρ ἐκδίκησις κἀγὼ ἀνταποδώσω λέγει κύριος" 
"Rom","12","18","03AH","εἰρηνεύοντες μετὰ πάντων (ἀνθρώπων)" 
"Rom","13","08b","03AH","ὁ γὰρ ἀγαπῶν τὸν πλησίον νόμον πεπλήρωκε" 
"Rom","13","09","03AH","τὸ γὰρ οὐ φονεύσεις οὐ μοιχεύσεις οὐ κλέψεις καὶ εἴ τις ἑτέρα ἐντολή ἐν τούτῳ τῷ λόγῳ ἀνακεφαλαιοῦται ἐν τῷ ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν" 
"Rom","13","10","03AH","ἡ ἀγάπη τῷ πλησίον κακὸν οὐκ ἐργάζεται πλήρωμα οὖν νόμου ἡ ἀγάπη" 
"Rom","14","10","03AH","τῷ βήματι τοῦ Χριστοῦ" 
"Rom","14","21","03AH","καλὸν τὸ μὴ φαγεῖν κρέα μηδὲ πιεῖν οἶνον μηδὲ ἐν ᾧ ὁ ἀδελφός σου προσκόπτει" 
"Rom","14","23","03AH","πᾶν δὲ ὃ οὐκ ἐκ πίστεως ἁμαρτία ἐστίν ἡ χάρις μετὰ πάντων ἁγίων" 
"1Th","00","00","03AH","πρὸς Θεσσαλονικεῖς α᾽" 
"1Th","02","14","03AH","ὅτι καὶ ὑμεῖς ἐπάθετε ὑπὸ τῶν ἰδίων συμφυλετῶν καθὰ καὶ αὐτοὶ ὑπὸ τῶν Ἰουδαίων" 
"1Th","02","15a","03AH","τῶν καὶ τὸν κύριον ἀποκτεινάντων (Ἰησοῦν) καὶ τοὺς ἰδίους προφήτας" 
"1Th","04","03","03AH","τοῦτο () θέλημα τοῦ θεοῦ ὁ ἁγιασμὸς ὑμῶν ἀπέχεσθαι ὑμᾶς ἀπὸ τῆς πορνείας" 
"1Th","04","04","03AH","εἰδέναι ἕνα ἕκαστον τὸ ἑαυτοῦ σκεῦος κτᾶσθαι ἐν τιμῇ" 
"1Th","04","05","03AH","μὴ ἐν ἐπιθυμίᾳ καθάπερ καὶ τὰ ἔθνη" 
"1Th","04","15","03AH","οἱ περιλειπόμενοι εἰς τὴν παρουσίαν (τοῦ κυρίου) []" 
"1Th","04","16b","03AH","() οἱ νεκροὶ ἐν Χριστῷ ἀναστήσονται πρῶτοι ()" 
"1Th","04","17","03AH","() οἱ περιλειπόμενοι εἰς τὴν παρουσίαν αὐτοῦ ἅμα σὺν αὐτοῖς ἁρπαγησόμεθα ἐν νεφέλαις εἰς ἀπάντησιν τοῦ κυρίου εἰς ἀέρα ()" 
"1Th","05","19","03AH","τὸ πνεῦμα μὴ σβέννυτε" 
"1Th","05","20","03AH","προφητείας μὴ ἐξουθενεῖτε" 
"1Th","05","23","03AH","τὸ πνεῦμα ὑμῶν καὶ ἡ ψυχὴ καὶ τὸ σῶμα ἀμέμπτως ἐν τῇ παρουσίᾳ τοῦ κυρίου καὶ σωτῆρος ἡμῶν Χριστοῦ τηρηθείη" 
"1Th","05","26","03AH","ἀσπάσασθε πάντας τοὺς ἀδελφοὺς ἐν φιλήματι ἁγίῳ" 
"2Th","00","00","03AH","πρὸς Θεσσαλονικεῖς β΄" 
"2Th","01","06","03AH","εἴπερ δίκαιον παρὰ κυρίῷ ἀποδοῦναι τοῖς θλίβουσιν ὑμᾶς θλῖψιν" 
"2Th","01","07","03AH","καὶ ὑμῖν τοῖς θλιβομένοις ἄνεσιν (μεθ᾽ ἡμῶν) ἐν τῇ ἀποκαλύψει τοῦ κυρίου Ἰησοῦ ἀπ᾽ οὐρανοῦ μετ᾽ ἀγγέλων δυνάμεως αὐτοῦ" 
"2Th","01","08","03AH","ἐρχομένου εἰς ἐκδίκησιν τοῖς μὴ εἰδόσιν θεὸν καὶ τοῖς μὴ ὑπακούουσιν τῷ εὐαγγελίῳ" 
"2Th","01","09","03AH","οἵτινες δίκην τίσουσιν ὄλεθρον αἰώνιον ἀπὸ προσώπου τοῦ κυρίου καὶ ἀπὸ τῆς δόξης τῆς ἰσχύος αὐτοῦ" 
"2Th","02","03","03AH","ἐὰν μὴ () ἀποκαλυφθῇ ὁ ἄνθρωπος τῆς ἀνομίας ὁ υἱὸς τῆς ἀπωλείας" 
"2Th","02","04","03AH","ὁ ὑπεραιρόμενος ἐπὶ πάντα λεγόμενον θεὸν καὶ πᾶν σέβασμα ὥστε αὐτὸν εἰς τὸν ναὸν τοῦ θεοῦ καθίσαι ()" 
"2Th","02","09","03AH","(οὗ ἐστιν ἡ παρουσία κατ᾽ ἐνέργειαν) τοῦ Σατανᾶ () ἐν πάσῃ δυνάμει καὶ σημείοις καὶ τέρασιν ψεύδους" 
"2Th","02","10","03AH","ἀνθ᾽ ὧν τὴν ἀγάπην τῆς ἀληθείας οὐκ ἐδέξαντο εἰς τὸ σῴζεσθαι αὐτούς" 
"2Th","02","11","03AH","καὶ διὰ τοῦτο ἔσται αὐτοῖς εἰς ἐνέργειαν πλάνης" 
"2Th","02","12","03AH","ἵνα κριθῶσιν ἅπαντες οἱ μὴ πιστεύσαντες τῇ ἀληθείᾳ ἀλλὰ εὐδοκήσαντες τῇ ἀδικίᾳ" 
"2Th","03","10","03AH","(τοῦτο) παρηγγέλλομεν (ὑμῖν ὅτι εἴ τις οὐ θέλει) ἐργάζεσθαι (μηδὲ) ἐσθιέτω" 
"Eph","00","00","03AH","πρὸς Λαοδικέας []" 
"Eph","01","06","03AH","ἐχαρίτωσεν ἡμᾶς ἐν τῷ ἠγαπημένῳ υἱῷ αὐτοῦ" 
"Eph","01","07","03AH","ἐν ᾧ ἔχομεν τὴν ἀπολύτρωσιν διὰ τοῦ αἵματος αὐτοῦ" 
"Eph","01","09","03AH","κατὰ τὴν εὐδοκίαν ἣν προέθετο ἐν τῷ μυστηρίῳ τοῦ θελήματος αὐτοῦ" 
"Eph","01","10","03AH","εἰς οἰκονομίαν τοῦ πληρώματος τῶν καιρῶν ἀνακεφαλαιώσασθαι τὰ πάντα εἰς τὸν Χριστόν τὰ ἐπὶ τοῖς οὐρανοῖς καὶ τὰ ἐπὶ τῆς γῆς" 
"Eph","01","12","03AH","εἰς τὸ εἶναι ἡμᾶς εἰς ἔπαινον δόξης τοὺς προηλπικότας εἰς τὸν Χριστόν" 
"Eph","01","13","03AH","ἐν ᾧ καὶ ὑμεῖς ἀκούσαντες τὸν λόγον τῆς ἀληθείας τὸ εὐαγγέλιον ἐν ᾧ πιστεύσαντες ἐσφραγίσθητε τῷ πνεύματι τῆς ἐπαγγελίας τῷ ἁγίῳ" 
"Eph","01","17","03AH","ὁ πατὴρ τῆς δόξης () πνεῦμα σοφίας" 
"Eph","01","18","03AH","πεφωτισμένους τοὺς ὀφθαλμοὺς τῆς καρδίας () ὁ πλοῦτος τῆς κληρονομίας ἐν τοῖς ἁγίοις" 
"Eph","01","19a","03AH","()" 
"Eph","01","20a","03AH","ἐνήργηκεν ἐν Χριστῷ" 
"Eph","01","19b","03AH","ἰσχὺν αὐτοῦ" 
"Eph","01","20b","03AH","ἐγείρας αὐτὸν ἐκ νεκρῶν καὶ καθίσας αὐτὸν ἐν δεξιᾷ αὐτοῦ ()" 
"Eph","01","22a","03AH","καὶ πάντα ὑπέταξεν" 
"Eph","02","01","03AH","ὑμᾶς ὄντας τοῖς παραπτώμασιν νεκροὺς" 
"Eph","02","02","03AH","ἐν οἷς περιεπατήσατε κατὰ τὸν αἰῶνα τοῦ κόσμου τούτου κατὰ τὸν ἄρχοντα τῆς ἐξουσίας τοῦ ἀέρος τοῦ ἐνεργοῦντος ἐν τοῖς υἱοῖς τῆς ἀπειθείας" 
"Eph","02","03","03AH","ἐν οἷς καὶ ἡμεῖς πάντες ἀνεστράφημέν καὶ ἤμεθα φύσει τέκνα ὀργῆς ὡς καὶ οἱ λοιποί" 
"Eph","02","10","03AH","αὐτοῦ γάρ ἐσμεν ποίημα κτισθέντες ἐν Χριστῷ" 
"Eph","02","11","03AH","μνημονεύοντες ὑμεῖς ποτε τὰ ἔθνη [] οἱ λεγόμενοι ἀκροβυστία ὑπὸ τῆς λεγομένης περιτομῆς ἐν σαρκὶ χειροποιήτου" 
"Eph","02","12","03AH","ὅτι ἦτε [] τῷ καιρῷ ἐκείνῳ χωρὶς Χριστοῦ ἀπηλλοτριωμένοι τῆς πολιτείας τοῦ Ἰσραὴλ καὶ ξένοι τῶν διαθηκῶν [] τῆς ἐπαγγελίας ἐλπίδα μὴ ἔχοντες καὶ ἄθεοι ἐν τῷ κόσμῳ" 
"Eph","02","13","03AH","νυνὶ δὲ ἐν Χριστῷ Ἰησοῦ ὑμεῖς οἵ ποτε ὄντες μακρὰν ἐγενήθητε ἐγγὺς ἐν τῷ αἵματι αὐτοῦ" 
"Eph","02","14","03AH","αὐτὸς γάρ ἐστιν ἡ εἰρήνη ἡμῶν ὁ ποιήσας τὰ ἀμφότερα ἓν καὶ τὸ μεσότοιχον τὴς ἔχθρας ἐν σαρκὶ λύσας" 
"Eph","02","15","03AH","τὸν νόμον τῶν ἐντολῶν δόγμασιν καταργήσας ἵνα τοὺς δύο κτίσῃ ἐν ἑαυτῷ εἰς ἕνα καινὸν ἄνθρωπον ποιῶν εἰρήνην" 
"Eph","02","16","03AH","καὶ ἀποκαταλλάξῃ τοὺς ἀμφοτέρους τῷ θεῷ ἐν ἑνὶ σώματι ἀποκτείνας τὴν ἔχθραν ἐν αὐτῷ διὰ τοῦ σταυροῦ" 
"Eph","02","17","03AH","καὶ ἐλθὼν εὐηγγελίσατο εἰρήνην () τοῖς μακρὰν καὶ τοῖς ἐγγύς" 
"Eph","02","18","03AH","ὅτι δι᾽ αὐτοῦ ἔχομεν τὴν προσαγωγὴν οἱ ἀμφότεροι ἐν ἑνὶ πνεύματι πρὸς τὸν πατέρα" 
"Eph","02","19","03AH","() οὐκέτι ἐστὲ ξένοι καὶ πάροικοι ἀλλὰ συμπολῖται τῶν ἁγίων ἀλλ᾽ οἰκεῖοι τοῦ θεοῦ" 
"Eph","02","20","03AH","ἐποικοδομηθέντες ἐπὶ τῷ θεμελίῳ τῶν ἀποστόλων ὄντος ἀκρογωνιαίου Χριστοῦ" 
"Eph","03","08","03AH","ἐμοὶ τῷ (ἐλαχιστοτέρῳ) [] πάντων (ἁγίων) [] ἐδόθη ἡ χάρις αὕτη ἐν τοῖς ἔθνεσιν εὐαγγελίσασθαι τὸν ἀνεξιχνίαστον πλοῦτον τοῦ Χριστοῦ" 
"Eph","03","09","03AH","καὶ φωτίσαι πάντας τίς ἡ οἰκονομία τοῦ μυστηρίου τοῦ ἀποκεκρυμμένου ἀπὸ τῶν αἰώνων τῷ θεῷ τῷ τὰ πάντα κτίσαντι" 
"Eph","03","10","03AH","ἵνα γνωρισθῇ ταῖς ἀρχαῖς καὶ ταῖς ἐξουσίαις ἐν τοῖς ἐπουρανίοις διὰ τῆς ἐκκλησίας ἡ πολυποίκιλος σοφία τοῦ θεοῦ" 
"Eph","04","05","03AH","εἷς κύριος μία πίστις ἓν βάπτισμα εἷς Χριστός" 
"Eph","04","06","03AH","εἷς θεὸς (καὶ) πατὴρ πάντων ὁ ἐπὶ πάντων καὶ διὰ πάντων καὶ ἐν πᾶσιν ἡμῖν" 
"Eph","04","08","03AH","ᾐχμαλώτευσεν αἰχμαλωσίαν" 
"Eph","04","10","03AH","(ὁ καταβὰς αὐτός ἐστι καὶ ὁ ἀναβὰς)" 
"Eph","04","25","03AH","ἀποθέμενοι τὸ ψεῦδος λαλεῖτε ἀλήθειαν πρὸς τοῦ πλησίον ἕκαστος" 
"Eph","04","26","03AH","ὀργίζεσθε καὶ μὴ ἁμαρτάνετε ὁ ἥλιος μὴ ἐπιδυέτω ἐπὶ τῷ παροργισμῷ ὑμῶν" 
"Eph","05","02","03AH","()" 
"Eph","05","11a","03AH","μὴ συνκοινωνεῖτε τοῖς ἔργοις τοῦ σκότους" 
"Eph","05","14","03AH","διὸ λέγει ἔγειρε ὁ καθεύδων καὶ ἀνάστα ἐκ νεκρῶν (καὶ) ἐπιφαύσει σοι ὁ Χριστός" 
"Eph","05","18","03AH","μεθύσκεσθαι οἴνῳ αἰσχρόν" 
"Eph","05","19","03AH","ψαλμοῖς καὶ ὕμνοις () τῷ θεῷ" 
"Eph","05","22","03AH","αἱ γυναῖκες τοῖς ἀνδράσιν ὑποτάσσεσθε" 
"Eph","05","23","03AH","ὅτι ἀνήρ κεφαλὴ ἐστιν τῆς γυναικὸς ὡς καὶ Χριστὸς κεφαλὴ ἐστιν τῆς ἐκκλησίας" 
"Eph","05","28b","03AH","τὴν ἑαυτοῦ σάρκα ἀγαπᾷ ὁ τὴν ἑαυτοῦ γυναῖκα ἀγαπῶν καθὼς καὶ ὁ Χριστὸς τὴν ἐκκλησίαν" 
"Eph","05","29","03AH","οὐδεὶς τὴν ἑαυτοῦ σάρκα μισεῖ ἀλλὰ ἐκτρέφει καὶ θάλπει αὐτήν καθὼς (καὶ) ὁ Χριστὸς τὴν ἐκκλησίαν" 
"Eph","05","31","03AH","ἀντὶ ταύτης καταλείψει ἄνθρωπος τὸν πατέρα καὶ τὴν μητέρα καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν" 
"Eph","05","32","03AH","τὸ μυστήριον τοῦτο μέγα ἐστίν ἐγὼ δὲ λέγω εἰς Χριστὸν καὶ τὴν ἐκκλησίαν" 
"Eph","06","01","03AH","τὰ τέκνα ὑπακούετε τοῖς γονεῦσιν ὑμῶν" 
"Eph","06","02","03AH","τίμα τὸν πατέρα καὶ μητέρα" 
"Eph","06","04","03AH","ἐκτρέφετε τὰ τέκνα ἐν παιδείᾳ καὶ νουθεσίᾳ κυρίου" 
"Eph","06","11","03AH","ἐνδύσασθε τὴν πανοπλίαν τοῦ θεοῦ ἐν ᾧ στῶμεν πρὸς τὴν μεθοδίαν τοῦ διαβόλου" 
"Eph","06","12","03AH","πρὸς τὰς ἐξουσίας () τοὺς κοσμοκράτορας τοῦ σκότου τούτου () τὰ πνευματικὰ τῆς πονηρίας ἐν τοῖς ἐπουρανίοις" 
"Eph","06","14","03AH","περιζωσάμενοι τὴν ὀσφὺν ὑμῶν ἐν ἀληθείᾳ καὶ τὸν θώρακα τῆς δικαιοσύνης" 
"Eph","06","15","03AH","καὶ ὑποδησάμενοι ἐν ἑτοιμασίᾳ τοῦ εὐαγγελίου τῆς εἰρήνης" 
"Eph","06","16","03AH","ἀναλαβόντες τὸν θυρεὸν τῆς πίστεως ἐν ᾧ δυνήσεσθε πάντα τὰ βέλη τοῦ πονηροῦ τὰ πεπυρωμένα σβέσαι" 
"Eph","06","17","03AH","καὶ τὴν περικεφαλαίαν τοῦ σωτηρίου καὶ τὴν μάχαιραν τοῦ πνεύματος ὅ ἐστιν ῥῆμα θεοῦ" 
