"Chapter","Verse","Version","Script" 
"12","25","01H","τίς δὲ ἐξ ὑμῶν μεριμνῶν δύναται προσθεῖναι ἐπὶ τὴν ἡλικίαν αὑτοῦ πῆχυν ἕνα;" 
"12","26","01H","εἰ οὖν οὔτε ἐλάχιστον δύνασθε τί περὶ τῶν λοιπῶν μεριμνᾶτε;" 
"12","27","01H","κατανοήσατε τὰ κρίνα πῶς αὐξάνει· οὐ κοπιᾷ οὐδὲ νήθει· λέγω δὲ ὑμῖν οὐδὲ Σολομὼν ἐν πάσῃ τῇ δόξῃ αὐτοῦ περιεβάλετο ὡς ἓν τούτων." 
"12","28","01H","εἰ δὲ τὸν χόρτον ἐν τῷ ἀγρῷ σήμερον ὄντα καὶ αὔριον εἰς κλίβανον βαλλόμενον ὁ θεὸς οὕτως ἀμφιέννυσι [] πόσῳ μᾶλλον ὑμᾶς ὀλιγόπιστοι;" 
"12","29","01H","καὶ ὑμεῖς μὴ ζητεῖτε τί φάγητε ἢ τί πίητε· καὶ μὴ μετεωρίζεσθε." 
"12","30","01H","ταῦτα γὰρ πάντα τὰ ἔθνη τοῦ κόσμου ἐπιζητεῖ· ὑμῶν δὲ ὁ πατήρ οἶδεν ὅτι χρῄζετε τούτων." 
"12","31","01H","πλὴν ζητεῖτε τὴν βασιλείαν τοῦ θεοῦ καὶ ταῦτα πάντα προστεθήσεται ὑμῖν." 
"12","32","01H","μὴ φοβοῦ τὸ μικρὸν ποίμνιον· ὅτι εὐδόκησεν ὁ πατὴρ ὑμῶν [] δοῦναι ὑμῖν τὴν βασιλείαν." 
"12","33","01H","πωλήσατε τὰ ὑπάρχοντα ὑμῶν καὶ δότε ἐλεημοσύνην. ποιήσατε ἑαυτοῖς βαλάντια μὴ παλαιούμενα θησαυρὸν ἀνέκλειπτον ἐν τοῖς οὐρανοῖς ὅπου κλέπτης οὐκ ἐγγίζει οὐδὲ σὴς διαφθείρει." 
"12","34","01H","ὅπου γάρ ἐστιν ὁ θησαυρὸς ὑμῶν ἐκεῖ καὶ ἡ καρδία ὑμῶν ἔσται." 
"12","35","01H","ἔστωσαν ὑμῶν αἱ ὀσφύες περιεζωσμέναι καὶ οἱ λύχνοι καιόμενοι·" 
"12","36","01H","καὶ ὑμεῖς ὅμοιοι ἀνθρώποις προσδεχομένοις τὸν κύριον ἑαυτῶν πότε ἀναλύσει ἐκ τῶν γάμων· ἵνα ἐλθόντος καὶ κρούσαντος εὐθέως ἀνοίξωσιν αὐτῷ." 
"12","37","01H","μακάριοι οἱ δοῦλοι ἐκεῖνοι οὓς ἐλθὼν ὁ κύριος εὑρήσει γρηγοροῦντας. ἀμὴν λέγω ὑμῖν ὅτι περιζώσεται καὶ ἀνακλινεῖ αὐτοὺς καὶ παρελθὼν διακονήσει αὐτοῖς." 
"12","38","01H","καὶ ἐὰν ἔλθῃ ἐν τῇ δευτέρᾳ φυλακῇ καὶ ἐν τῇ τρίτῃ [] φυλακῇ ἔλθῃ καὶ εὕρῃ οὕτω μακάριοί εἰσιν οἱ δοῦλοι ἐκεῖνοι." 
"12","39","01H","τοῦτο δὲ γινώσκετε ὅτι εἰ ᾔδει ὁ οἰκοδεσπότης ποίᾳ ὥρᾳ ὁ κλέπτης ἔρχεται ἐγρηγόρησεν ἂν καὶ οὐκ ἂν ἀφῆκε διορυγῆναι τὸν οἶκον αὑτοῦ." 
"12","40","01H","καὶ ὑμεῖς οὖν γίνεσθε ἕτοιμοι· ὅτι ᾗ ὥρᾳ οὐ δοκεῖτε ὁ υἱὸς τοῦ ἀνθρώπου ἔρχεται." 
"12","41","01H","εἶπε δὲ αὐτῷ ὁ Πέτρος· κύριε πρὸς ἡμᾶς τὴν παραβολὴν ταύτην λέγεις ἢ καὶ πρὸς πάντας;" 
"12","42","01H","εἶπε δὲ ὁ κύριος· τίς ἄρα ἐστὶν ὁ πιστὸς οἰκονόμος καὶ φρόνιμος ὃν καταστήσει ὁ κύριος ἐπὶ τῆς θεραπείας αὑτοῦ τοῦ διδόναι ἐν καιρῷ τὸ σιτομέτριον;" 
"12","43","01H","μακάριος ὁ δοῦλος ἐκεῖνος ὃν ἐλθὼν ὁ κύριος αὐτοῦ εὑρήσει ποιοῦντα οὕτως." 
"12","44","01H","ἀληθῶς λέγω ὑμῖν ὅτι ἐπὶ πᾶσι τοῖς ὑπάρχουσιν αὑτοῦ καταστήσει αὐτόν." 
"12","45","01H","ἐὰν δὲ εἴπῃ ὁ δοῦλος ἐκεῖνος ἐν τῇ καρδίᾳ αὑτοῦ· χρονίζει ὁ κύριός μου ἔρχεσθαι· καὶ ἄρξηται τύπτειν τοὺς παῖδας καὶ τὰς παιδίσκας ἐσθίειν τε καὶ πίνειν καὶ μεθύσκεσθαι·" 
"12","46","01H","ἥξει ὁ κύριος τοῦ δούλου ἐκείνου ἐν ἡμέρᾳ ᾗ οὐ προσδοκᾷ καὶ ἐν ὥρᾳ ᾗ οὐ γινώσκει· καὶ διχοτομήσει αὐτὸν καὶ τὸ μέρος αὐτοῦ μετὰ τῶν ἀπίστων θήσει." 
"12","47","01H","ἐκεῖνος δὲ ὁ δοῦλος ὁ γνοὺς τὸ θέλημα τοῦ κυρίου ἑαυτοῦ καὶ μὴ ἑτοιμάσας μηδὲ ποιήσας πρὸς τὸ θέλημα αὐτοῦ δαρήσεται πολλάς·" 
"12","48","01H","ὁ δὲ μὴ γνοὺς ποιήσας δὲ ἄξια πληγῶν δαρήσεται ὀλίγας· παντὶ δὲ ᾧ ἐδόθη πολὺ πολὺ ζητηθήσεται παρ᾽ αὐτοῦ· καὶ ᾧ παρέθεντο πολὺ περισσότερον αἰτήσουσιν αὐτόν." 
"12","49","01H","πῦρ ἦλθον βαλεῖν ἐπὶ τὴν γῆν καὶ τί θέλω εἰ ἤδη ἀνήφθη []." 
"12","50","01H","βάπτισμα δὲ ἔχω βαπτισθῆναι καὶ πῶς συνέχομαι ἕως οὗ τελεσθῇ []." 
"12","51","01H","δοκεῖτε ὅτι εἰρήνην παρεγενόμην δοῦναι ἐν τῇ γῇ; οὐχὶ λέγω ὑμῖν ἀλλ᾽ ἢ διαμερισμόν []." 
"12","52","01H","ἔσονται γὰρ ἀπὸ τοῦ νῦν πέντε ἐν οἴκῳ ἑνὶ διαμεμερισμένοι τρεῖς ἐπὶ δυσὶ καὶ δύο ἐπὶ τρισί." 
"12","53","01H","διαμερισθήσεται πατὴρ ἐφ᾽ υἱῷ καὶ υἱὸς ἐπὶ πατρί· μήτηρ ἐπὶ θυγατρὶ καὶ θυγάτηρ ἐπὶ μητρί· πενθερὰ ἐπὶ τὴν νύμφην αὑτῆς καὶ νύμφη ἐπὶ τὴν πενθερὰν αὑτῆς." 
"12","54","01H","ἔλεγε δὲ καὶ τοῖς ὄχλοις· ὅταν ἴδητε τὴν νεφέλην ἀνατέλλουσαν ἀπὸ δυσμῶν εὐθέως λέγετε· ὄμβρος ἔρχεται· καὶ γίνεται οὕτω." 
"12","55","01H","καὶ ὅταν νότον πνέοντα λέγετε· ὅτι καύσων ἔσται· καὶ γίνεται." 
"12","56","01H","ὑποκριταὶ τὸ πρόσωπον τῆς γῆς καὶ τοῦ οὐρανοῦ οἴδατε δοκιμάζειν· τὸν δὲ καιρὸν τοῦτον πῶς οὐ δοκιμάζετε;" 
"12","57","01H","τί δὲ καὶ ἀφ᾽ ἑαυτῶν οὐ κρίνετε τὸ δίκαιον;" 
"12","58","01H","ὡς γὰρ ὑπάγεις μετὰ τοῦ ἀντιδίκου σου ἐπ᾽ ἄρχοντα ἐν τῇ ὁδῷ δὸς ἐργασίαν ἀπηλλάχθαι ἀπ᾽ αὐτοῦ· μήποτε κατασύρῃ σε πρὸς τὸν κριτὴν καὶ ὁ κριτής σε παραδῷ τῷ πράκτορι καὶ ὁ πράκτωρ σε βάλῃ εἰς φυλακήν." 
"12","59","01H","λέγω σοι οὐ μὴ ἐξέλθῃς ἐκεῖθεν ἕως οὗ καὶ τὸ ἔσχατον λεπτὸν ἀποδῷς." 
"13","10","01H","ἦν δὲ διδάσκων ἐν μιᾷ τῶν συναγωγῶν ἐν τοῖς σάββασι." 
"13","11","01H","καὶ ἰδοὺ γυνὴ ἦν πνεῦμα ἔχουσα ἀσθενείας ἔτη δέκα καὶ ὀκτώ· καὶ ἦν συγκύπτουσα καὶ μὴ δυναμένη ἀνακύψαι εἰς τὸ παντελές." 
"13","12","01H","ἰδὼν δὲ αὐτὴν ὁ Ἰησοῦς προσεφώνησε καὶ εἶπεν αὐτῇ· γύναι ἀπολέλυσαι τῆς ἀσθενείας σου." 
"13","13","01H","καὶ ἐπέθηκεν αὐτῇ τὰς χεῖρας· καὶ παραχρῆμα ἀνωρθώθη καὶ ἐδόξαζε τὸν θεόν." 
"13","14","01H","ἀποκριθεὶς δὲ ὁ ἀρχισυνάγωγος ἀγανακτῶν ὅτι τῷ σαββάτῳ ἐθεράπευσεν ὁ Ἰησοῦς ἔλεγε τῷ ὄχλῳ· ἓξ ἡμέραι εἰσὶν ἐν αἷς δεῖ ἐργάζεσθαι· ἐν ταύταις οὖν ἐρχόμενοι θεραπεύεσθε καὶ μὴ τῇ ἡμέρᾳ τοῦ σαββάτου." 
"13","15","01H","ἀπεκρίθη οὖν αὐτῷ ὁ κύριος καὶ εἶπεν· ὑποκριτὰ ἕκαστος ὑμῶν τῷ σαββάτῳ οὐ λύει τὸν βοῦν αὑτοῦ ἢ τὸν ὄνον ἀπὸ τῆς φάτνης καὶ ἀπαγαγὼν ποτίζει;" 
"13","16","01H","ταύτην δὲ θυγατέρα Ἀβραὰμ οὖσαν ἣν ἔδησεν ὁ σατανᾶς ἰδοὺ δέκα καὶ ὀκτὼ ἔτη οὐκ ἔδει λυθῆναι ἀπὸ τοῦ δεσμοῦ τούτου τῇ ἡμέρᾳ τοῦ σαββάτου;" 
"13","17","01H","καὶ ταῦτα λέγοντος αὐτοῦ κατῃσχύνοντο πάντες οἱ ἀντικείμενοι αὐτῷ· καὶ πᾶς ὁ ὄχλος ἔχαιρεν ἐπὶ πᾶσι τοῖς ἐνδόξοις τοῖς γινομένοις ὑπ᾽ αὐτοῦ." 
"13","18","01H","ἔλεγε δέ· τίνι ὁμοία ἐστὶν ἡ βασιλεία τοῦ θεοῦ; καὶ τίνι ὁμοιώσω αὐτήν;" 
"13","19","01H","ὁμοία ἐστὶ κόκκῳ σινάπεως ὃν λαβὼν ἄνθρωπος ἔβαλεν εἰς κῆπον ἑαυτοῦ· καὶ ηὔξησε καὶ ἐγένετο εἰς δένδρον μέγα καὶ τὰ πετεινὰ τοῦ οὐρανοῦ κατεσκήνωσεν ἐν τοῖς κλάδοις αὐτοῦ." 
"13","20","01H","καὶ πάλιν εἶπε· τίνι ὁμοιώσω τὴν βασιλείαν τοῦ θεοῦ;" 
"13","21","01H","ὁμοία ἐστὶν ζύμῃ ἣν λαβοῦσα γυνὴ ἐνέκρυψεν εἰς ἀλεύρου σάτα τρία ἕως οὗ ἐζυμώθη ὅλον." 
"13","22","01H","καὶ διεπορεύετο κατὰ πόλεις καὶ κώμας διδάσκων καὶ πορείαν ποιούμενος εἰς Ἱερουσαλήμ." 
"13","23","01H","εἶπε δέ τις αὐτῷ· κύριε εἰ ὀλίγοι οἱ σῳζόμενοι; ὁ δὲ εἶπε πρὸς αὐτούς·" 
"13","24","01H","ἀγωνίζεσθε εἰσελθεῖν διὰ τῆς στενῆς πύλης· ὅτι πολλοὶ λέγω ὑμῖν ζητήσουσιν εἰσελθεῖν καὶ οὐκ ἰσχύσουσιν." 
"13","25","01H","ἀφ᾽ οὗ ἂν ἐγερθῇ ὁ οἰκοδεσπότης καὶ ἀποκλείσῃ τὴν θύραν καὶ ἄρξησθε ἔξω ἑστάναι καὶ κρούειν τὴν θύραν λέγοντες· κύριε κύριε ἄνοιξον ἡμῖν· καὶ ἀποκριθεὶς ἐρεῖ ὑμῖν· οὐκ οἶδα ὑμᾶς πόθεν ἐστέ." 
"13","26","01H","τότε ἄρξεσθε λέγειν· ἐφάγομεν ἐνώπιόν σου καὶ ἐπίομεν καὶ ἐν ταῖς πλατείαις ἡμῶν ἐδίδαξας." 
"13","27","01H","καὶ ἐρεῖ· λέγω ὑμῖν οὐκ οἶδα ὑμᾶς πόθεν ἐστέ· ἀπόστητε ἀπ᾽ ἐμοῦ πάντες οἱ ἐργάται τῆς ἀδικίας." 
"13","28","01H","ἐκεῖ ἔσται ὁ κλαυθμὸς καὶ ὁ βρυγμὸς τῶν ὀδόντων ὅταν ὄψησθε πάντας τοὺς δικαίους ἐν τῇ βασιλείᾳ τοῦ θεοῦ ὑμᾶς δὲ ἐκβαλλομένους καὶ κρατουμένους ἔξω." 
"14","01","01H","καὶ ἐγένετο ἐν τῷ ἐλθεῖν αὐτὸν εἰς οἶκόν τινος τῶν ἀρχόντων τῶν Φαρισαίων σαββάτῳ φαγεῖν ἄρτον καὶ αὐτοὶ ἦσαν παρατηρούμενοι αὐτόν." 
"14","02","01H","καὶ ἰδοὺ ἄνθρωπός τις ἦν ὑδρωπικὸς ἔμπροσθεν αὐτοῦ." 
"14","03","01H","καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπε πρὸς τοὺς νομικοὺς καὶ Φαρισαίους λέγων· εἰ ἔξεστι τῷ σαββάτῳ θεραπεύειν;" 
"14","04","01H","οἱ δὲ ἡσύχασαν. καὶ ἐπιλαβόμενος ἰάσατο αὐτὸν καὶ ἀπέλυσε." 
"14","05","01H","καὶ ἀποκριθεὶς πρὸς αὐτοὺς εἶπε· τίνος ὑμῶν ὄνος ἢ βοῦς εἰς φρέαρ ἐμπεσεῖται καὶ οὐκ εὐθέως ἀνασπάσει αὐτὸν ἐν τῇ ἡμέρᾳ τοῦ σαββάτου;" 
"14","06","01H","καὶ οὐκ ἴσχυσαν ἀνταποκριθῆναι αὐτῷ πρὸς ταῦτα." 
"14","12","01H","ἔλεγε δὲ καὶ τῷ κεκληκότι αὐτόν· ὅταν ποιῇς ἄριστον ἢ δεῖπνον μὴ φώνει τοὺς φίλους σου μηδὲ τοὺς ἀδελφούς σου μηδὲ τοὺς συγγενεῖς σου μηδὲ γείτονας πλουσίους· μήποτε καὶ αὐτοί σε ἀντικαλέσωσι καὶ γένηταί σοι ἀνταπόδομα." 
"14","13","01H","ἀλλ᾽ ὅταν ποιῇς δοχὴν κάλει πτωχοὺς ἀναπήρους χωλοὺς τυφλούς·" 
"14","14","01H","καὶ μακάριος ἔσῃ· ὅτι οὐκ ἔχουσιν ἀνταποδοῦναί σοι· ἀνταποδοθήσεται γάρ σοι ἐν τῇ ἀναστάσει τῶν δικαίων." 
"14","15","01H","ἀκούσας δέ τις τῶν συνανακειμένων ταῦτα εἶπεν αὐτῷ· μακάριος ὃς φάγεται ἄρτον ἐν τῇ βασιλείᾳ τοῦ θεοῦ." 
"14","16","01H","ὁ δὲ εἶπεν αὐτῷ· ἄνθρωπός τις ἐποίησεν δεῖπνον μέγα καὶ ἐκάλεσε πολλούς." 
"14","17","01H","καὶ ἀπέστειλε τὸν δοῦλον αὑτοῦ τῇ ὥρᾳ τοῦ δείπνου εἰπεῖν τοῖς κεκλημένοις ἔρχεσθε ὅτι ἤδη ἕτοιμά ἐστι πάντα" 
"14","18","01H","καὶ ἤρξαντο ἀπὸ μιᾶς παραιτεῖσθαι πάντες. ὁ πρῶτος εἶπεν αὐτῷ· ἀγρὸν ἠγόρασα καὶ ἔχω ἀνάγκην ἐξελθεῖν καὶ ἰδεῖν αὐτόν· ἐρωτῶ σε ἔχε με παρῃτημένον." 
"14","19","01H","καὶ ἕτερος εἶπε· ζεύγη βοῶν ἠγόρασα πέντε καὶ πορεύομαι δοκιμάσαι αὐτά· ἐρωτῶ σε ἔχε με παρῃτημένον." 
"14","20","01H","καὶ ἕτερος εἶπε· γυναῖκα ἔγημα καὶ διὰ τοῦτο οὐ δύναμαι ἐλθεῖν." 
"14","21","01H","καὶ παραγενόμενος ὁ δοῦλος ἐκεῖνος ἀπήγγειλε τῷ κυρίῳ αὑτοῦ ταῦτα. τότε ὀργισθεὶς ὁ οἰκοδεσπότης εἶπε τῷ δούλῳ αὑτοῦ· ἔξελθε ταχέως εἰς τὰς πλατείας καὶ ῥύμας τῆς πόλεως καὶ τοὺς πτωχοὺς καὶ ἀναπήρους καὶ χωλοὺς καὶ τυφλοὺς εἰσάγαγε ὧδε." 
"14","22","01H","καὶ εἶπεν ὁ δοῦλος· κύριε γέγονεν ὡς ἐπέταξας καὶ ἔτι τόπος ἐστί." 
"14","23","01H","καὶ εἶπεν ὁ κύριος πρὸς τὸν δοῦλον· ἔξελθε εἰς τὰς ὁδοὺς καὶ φραγμοὺς καὶ ἀνάγκασον εἰσελθεῖν ἵνα γεμισθῇ ὁ οἶκος μου." 
"14","24","01H","λέγω γὰρ ὑμῖν ὅτι οὐδεὶς τῶν ἀνδρῶν ἐκείνων τῶν κεκλημένων γεύσεταί μου τοῦ δείπνου." 
"14","25","01H","συνεπορεύοντο δὲ αὐτῷ ὄχλοι πολλοί· καὶ στραφεὶς εἶπε πρὸς αὐτούς·" 
"14","26","01H","εἴ τις ἔρχεται πρός με καὶ οὐ καταλείπει τὸν πατέρα ἑαυτοῦ καὶ τὴν μητέρα καὶ τὴν γυναῖκα καὶ τὰ τέκνα καὶ τοὺς ἀδελφοὺς καὶ τὰς ἀδελφὰς ἔτι δὲ καὶ τὴν ἑαυτοῦ ψυχὴν οὐ δύναταί μου μαθητὴς εἶναι." 
"14","27","01H","καὶ ὅστις οὐ βαστάζει τὸν σταυρὸν αὑτοῦ καὶ ἔρχεται ὀπίσω μου οὐ δύναταί μου εἶναι μαθητής." 
"14","28","01H","τίς γὰρ ἐξ ὑμῶν θέλων πύργον οἰκοδομῆσαι οὐχὶ πρῶτον καθίσας ψηφίζει τὴν δαπάνην εἰ ἔχει τὰ πρὸς ἀπαρτισμόν;" 
"14","29","01H","ἵνα μήποτε θέντος αὐτοῦ θεμέλιον καὶ μὴ ἰσχύοντος ἐκτελέσαι πάντες οἱ θεωροῦντες ἄρξωνται ἐμπαίζειν αὐτῷ" 
"14","30","01H","λέγοντες· ὅτι οὗτος ὁ ἄνθρωπος ἤρξατο οἰκοδομεῖν καὶ οὐκ ἴσχυσεν ἐκτελέσαι." 
"14","31","01H","ἢ τίς βασιλεὺς πορευόμενος συμβαλεῖν ἑτέρῳ βασιλεῖ εἰς πόλεμον οὐχὶ καθίσας πρῶτον βουλεύεται εἰ δυνατός ἐστιν ἐν δέκα χιλιάσιν ἀπαντῆσαι τῷ μετὰ εἴκοσι χιλιάδων ἐρχομένῳ ἐπ᾽ αὐτόν;" 
"14","32","01H","εἰ δὲ μήγε ἔτι αὐτοῦ πόῤῥω ὄντος πρεσβείαν ἀποστείλας ἐρωτᾷ τὰ πρὸς εἰρήνην." 
"14","33","01H","οὕτως οὖν πᾶς ἐξ ὑμῶν ὃς οὐκ ἀποτάσσεται πᾶσι τοῖς ἑαυτοῦ ὑπάρχουσιν οὐ δύναταί μου εἶναι μαθητής." 
"14","34","01H","καλὸν τὸ ἅλας· ἐὰν δὲ τὸ ἅλας μωρανθῇ ἐν τίνι ἀρτυθήσεται;" 
"14","35","01H","οὔτε εἰς γῆν οὔτε εἰς κοπρίαν εὔθετόν ἐστιν· ἔξω βάλλουσιν αὐτό. ὁ ἔχων ὦτα ἀκούειν ἀκουέτω." 
"15","01","01H","ἦσαν δὲ ἐγγίζοντες αὐτῷ πάντες οἱ τελῶναι καὶ οἱ ἁμαρτωλοὶ ἀκούειν αὐτοῦ." 
"15","02","01H","καὶ διεγόγγυζον οἵ Φαρισαῖοι καὶ οἱ γραμματεῖς λέγοντες· ὅτι οὗτος ἁμαρτωλοὺς προσδέχεται καὶ συνεσθίει αὐτοῖς." 
"15","03","01H","εἶπε δὲ πρὸς αὐτοὺς τὴν παραβολὴν ταύτην λέγων·" 
"15","04","01H","τίς ἄνθρωπος ἐξ ὑμῶν ἔχων ἑκατὸν πρόβατα καὶ ἀπολέσας ἓν ἐξ αὐτῶν οὐ καταλείπει τὰ ἐννενηκονταεννέα ἐν τῇ ἐρήμῳ καὶ πορεύεται ἐπὶ τὸ ἀπολωλὸς ἕως εὕρῃ αὐτό;" 
"15","05","01H","καὶ εὑρὼν ἐπιτίθησιν ἐπὶ τοὺς ὤμους ἑαυτοῦ χαίρων·" 
"15","06","01H","καὶ ἐλθὼν εἰς τὸν οἶκον συγκαλεῖ τοὺς φίλους καὶ τοὺς γείτονας λέγων αὐτοῖς· συγχάρητέ μοι ὅτι εὗρον τὸ πρόβατόν μου τὸ ἀπολωλός." 
"15","07","01H","λέγω ὑμῖν ὅτι οὕτω χαρὰ ἔσται ἐν τῷ οὐρανῷ ἐπὶ ἑνὶ ἁμαρτωλῷ μετανοοῦντι ἢ ἐπὶ ἐννενηκονταεννέα δικαίοις οἵτινες οὐ χρείαν ἔχουσι μετανοίας." 
"15","08","01H","ἢ τίς γυνὴ δραχμὰς ἔχουσα δέκα ἐὰν ἀπολέσῃ δραχμὴν μίαν οὐχὶ ἅπτει λύχνον καὶ σαροῖ τὴν οἰκίαν καὶ ζητεῖ ἐπιμελῶς ἕως ὅτου εὕρῃ;" 
"15","09","01H","καὶ εὑροῦσα συγκαλεῖται τὰς φίλας καὶ τὰς γείτονας λέγουσα· συγχάρητέ μοι ὅτι εὗρον τὴν δραχμὴν ἣν ἀπώλεσα." 
"15","10","01H","οὕτω λέγω ὑμῖν χαρὰ γίνεται ἐνώπιον τοῦ θεοῦ ἐπὶ ἑνὶ ἁμαρτωλῷ μετανοοῦντι." 
"16","01","01H","ἔλεγε δὲ πρὸς τοὺς μαθητάς αὑτοῦ· ἄνθρωπός τις ἦν πλούσιος ὃς εἶχεν οἰκονόμον· καὶ οὗτος διεβλήθη αὐτῷ ὡς διασκορπίζων τὰ ὑπάρχοντα αὐτοῦ." 
"16","02","01H","καὶ φωνήσας αὐτὸν εἶπεν αὐτῷ· τί τοῦτο ἀκούω περὶ σοῦ; ἀπόδος τὸν λόγον τῆς οἰκονομίας σου· οὐ γὰρ δυνήσῃ ἔτι οἰκονομεῖν." 
"16","03","01H","εἶπε δὲ ἐν ἑαυτῷ ὁ οἰκονόμος· τί ποιήσω ὅτι ὁ κύριός μου ἀφαιρεῖται τὴν οἰκονομίαν ἀπ᾽ ἐμοῦ; σκάπτειν οὐκ ἰσχύω ἐπαιτεῖν αἰσχύνομαι." 
"16","04","01H","ἔγνων τί ποιήσω ἵνα ὅταν μετασταθῶ τῆς οἰκονομίας δέξωνταί με εἰς τοὺς οἴκους αὑτῶν." 
"16","05","01H","καὶ προσκαλεσάμενος ἕνα ἕκαστον τῶν χρεοφειλετῶν τοῦ κυρίου ἑαυτοῦ ἔλεγε τῷ πρώτῳ· πόσον ὀφείλεις τῷ κυρίῳ μου;" 
"16","06","01H","ὁ δὲ εἶπεν· ἑκατὸν βάτους ἐλαίου. καὶ εἶπεν αὐτῷ· δέξαι σου τὸ γράμμα καὶ καθίσας ταχέως γράψον πεντήκοντα." 
"16","07","01H","ἔπειτα ἑτέρῳ εἶπε· σὺ δὲ πόσον ὀφείλεις; ὁ δὲ εἶπεν· ἑκατὸν κόρους σίτου. καὶ λέγει αὐτῷ· δέξαι σου τὸ γράμμα καὶ γράψον ὀγδοήκοντα." 
"16","08","01H","καὶ ἐπῄνεσεν ὁ κύριος τὸν οἰκονόμον τῆς ἀδικίας ὅτι φρονίμως ἐποίησεν· ὅτι οἱ υἱοὶ τοῦ αἰῶνος τούτου φρονιμώτεροι ὑπὲρ τοὺς υἱοὺς τοῦ φωτὸς εἰς τὴν γενεὰν τὴν ἑαυτῶν εἰσι" 
"16","09","01H","κἀγὼ ὑμῖν λέγω· ποιήσατε ἑαυτοῖς φίλους ἐκ τοῦ μαμωνᾶ τῆς ἀδικίας· ἵνα ὅταν ἐκλίπητε δέξωνται ὑμᾶς εἰς τὰς αἰωνίους σκηνάς." 
"16","10","01H","ὁ πιστὸς ἐν ἐλαχίστῳ καὶ ἐν πολλῷ πιστός ἐστι· καὶ ὁ ἐν ἐλαχίστῳ ἄδικος καὶ ἐν πολλῷ ἄδικός ἐστιν·" 
"16","11","01H","εἰ οὖν ἐν τῷ ἀδίκῳ μαμωνᾷ πιστοὶ οὐκ ἐγένεσθε τὸ ἀληθινὸν τίς ὑμῖν πιστεύσει;" 
"16","12","01H","καὶ εἰ ἐν τῷ ἀλλοτρίῳ πιστοὶ οὐκ ἐγένεσθε τὸ ἐμον τίς ὑμῖν δώσει;" 
"16","13","01H","οὐδείς οἰκέτης [] δύναται δυσὶ κυρίοις δουλεύειν· ἢ γὰρ τὸν ἕνα μισήσει καὶ τὸν ἕτερον ἀγαπήσει· ἢ ἑνὸς ἀνθέξεται καὶ τοῦ ἑτέρου καταφρονήσει. οὐ δύνασθε θεῷ δουλεύειν καὶ μαμωνᾷ." 
"16","14","01H","ἤκουον δὲ ταῦτα πάντα καὶ οἱ Φαρισαῖοι φιλάργυροι ὑπάρχοντες· καὶ ἐξεμυκτήριζον αὐτόν." 
"16","15","01H","καὶ εἶπεν αὐτοῖς· ὑμεῖς ἐστε οἱ δικαιοῦντες ἑαυτοὺς ἐνώπιον τῶν ἀνθρώπων· ὁ δὲ θεὸς γινώσκει τὰς καρδίας ὑμῶν· ὅτι τὸ ἐν ἀνθρώποις ὑψηλὸν βδέλυγμα ἐνώπιον τοῦ θεοῦ ἐστιν." 
"16","16","01H","ὁ νόμος καὶ οἱ προφῆται ἕως Ἰωάννου· ἀπὸ τότε ἡ βασιλεία τοῦ θεοῦ εὐαγγελίζεται καὶ πᾶς εἰς αὐτὴν βιάζεται." 
"16","17","01H","εὐκοπώτερον δέ ἐστι τὸν οὐρανὸν καὶ τὴν γῆν παρελθεῖν ὡς καὶ ὁ νόμος καὶ οἱ προφῆται ἢ τῶν λόγων τοῦ κυρίου μίαν κεραίαν πεσεῖν." 
"16","18","01H","πᾶς ὁ ἀπολύων τὴν γυναῖκα αὑτοῦ καὶ γαμῶν ἑτέραν μοιχεύει· καὶ πᾶς ὁ ἀπολελυμένην ἀπὸ ἀνδρὸς γαμῶν μοιχεύει." 
"16","19","01H","ἄνθρωπός δὲ τις ἦν πλούσιος καὶ ἐνεδιδύσκειο πορφύραν καὶ βύσσον εὐφραινόμενος καθ᾽ ἡμέραν λαμπρῶς." 
"16","20","01H","πτωχὸς δέ τις ἦν ὀνόματι Λάζαρος ὃς ἐβέβλητο πρὸς τὸν πυλῶνα αὐτοῦ ἡλκωμένος" 
"16","21","01H","καὶ ἐπιθυμῶν χορτασθῆναι ἀπὸ τῶν ψιχίων τῶν πιπτόντων ἀπὸ τῆς τραπέζης τοῦ πλουσίου· ἀλλὰ καὶ οἱ κύνες ἐρχόμενοι ἀπέλειχον τὰ ἕλκη αὐτοῦ." 
"16","22","01H","ἐγένετο δὲ ἀποθανεῖν τὸν πτωχὸν καὶ ἀπενεχθῆναι αὐτὸν ὑπὸ τῶν ἀγγέλων εἰς τὸν κόλπον τοῦ Ἀβραάμ· ἀπέθανε δὲ καὶ ὁ πλούσιος καὶ ἐτάφη." 
"16","23","01H","καὶ ἐν τῷ ᾅδῃ ἐπάρας τοὺς ὀφθαλμοὺς αὑτοῦ ὑπάρχων ἐν βασάνοις ὁρᾷ τὸν Ἀβραὰμ ἀπὸ μακρόθεν καὶ Λάζαρον ἐν τοῖς κόλποις αὐτοῦ." 
