"Work","Chapter","Verse","Version","Script" 
"1Cr","15","46","02TZ","[ἀλλ᾽ οὐ πρῶτον τὸ πνευματικὸν ἀλλὰ τὸ ψυχικόν ἔπειτα τὸ πνευματικόν.]" 
"1Cr","15","47","02TZ","[ὁ πρῶτος ἄνθρωπος ἐκ γῆς χοϊκός] ὁ δεύτερος κύριος ἐξ οὐρανοῦ." 
"1Cr","15","48","02TZ","[οἷος ὁ χοϊκός τοιοῦτοι καὶ οἱ χοϊκοί καὶ οἷος ὁ ἐπουράνιος τοιοῦτοι καὶ οἱ ἐπουράνιοι·]" 
"1Cr","15","49","02TZ","[καὶ καθὼς ἐφορέσαμεν τὴν εἰκόνα τοῦ χοϊκοῦ φορέσωμεν καὶ τὴν εἰκόνα τοῦ ἐπουρανίου.]" 
"1Cr","15","50","02TZ","τοῦτο γὰρ φημι [ἀδελφοί ὅτι σὰρξ καὶ αἷμα] βασιλείαν θεοῦ οὐ κληρονομήσουσιν [οὐδὲ ἡ φθορὰ τὴν ἀφθαρσίαν κληρονομεῖ.]" 
"1Cr","15","51","02TZ","[ἰδοὺ μυστήριον ὑμῖν λέγω· πάντες οὐ κοιμηθησόμεθα πάντες δὲ ἀλλαγησόμεθα]" 
"1Cr","15","52","02TZ","[ἐν ἀτόμῳ ἐν ῥιπῇ ὀφθαλμοῦ ἐν τῇ ἐσχάτῃ σάλπιγγι· σαλπίσει γάρ καὶ οἱ νεκροὶ ἐγερθήσονται ἄφθαρτοι καὶ ἡμεῖς ἀλλαγησόμεθα.]" 
"1Cr","15","53","02TZ","[δεῖ γὰρ τὸ φθαρτὸν τοῦτο ἐνδύσασθαι ἀφθαρσίαν καὶ τὸ θνητὸν τοῦτο ἐνδύσασθαι ἀθανασίαν.]" 
"1Cr","15","54","02TZ","[ὅταν δὲ τὸ φθαρτὸν τοῦτο ἐνδύσηται ἀφθαρσίαν καὶ τὸ θνητὸν τοῦτο ἐνδύσηται ἀθανασίαν τότε γενήσεται ὁ λόγος ὁ γεγραμμένος· κατεπόθη ὁ θάνατος εἰς νῖκος.]" 
"1Cr","15","55","02TZ","[ποῦ σου θάνατε τὸ νῖκος; ποῦ σου θάνατε τὸ κέντρον;]" 
"1Cr","15","57","02TZ","[τῷ δὲ θεῷ χάρις τῷ διδόντι ἡμῖν τὸ νῖκος διὰ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ.]" 
"2Cr","00","00","02TZ","πρὸς Κορινθίους β΄." 
"2Cr","01","03","02TZ","εὐλογητὸς ὁ θεὸς τοῦ κυρίου [ἡμῶν Ἰησοῦ Χριστοῦ ὁ πατὴρ τῶν οἰκτιρμῶν καὶ θεὸς πάσης παρακλήσεως]" 
"2Cr","01","20","02TZ","[ὅσαι γὰρ ἐπαγγελίαι θεοῦ ἐν αὐτῷ τὸ ναί· διὸ καὶ δι᾽ αὐτοῦ τὸ ἀμὴν τῷ θεῷ πρὸς δόξαν δι᾽ ἡμῶν.]" 
"2Cr","02","14","02TZ","[τῷ δὲ θεῷ χάρις τῷ πάντοτε θριαμβεύοντι ἡμᾶς ἐν τῷ Χριστῷ καὶ τὴν ὀσμὴν τῆς γνώσεως αὐτοῦ φανεροῦντι δι᾽ ἡμῶν ἐν παντὶ τόπῳ·]" 
"2Cr","02","15","02TZ","[ὅτι Χριστοῦ εὐωδία ἐσμὲν τῷ θεῷ ἐν τοῖς σῳζομένοις καὶ ἐν τοῖς ἀπολλυμένοις]" 
"2Cr","02","16","02TZ","[οἷς μὲν ὀσμὴ ἐκ θανάτου εἰς θάνατον οἷς δὲ ὀσμὴ ἐκ ζωῆς εἰς ζωήν. καὶ πρὸς ταῦτα τίς ἱκανός;]" 
"2Cr","02","17","02TZ","[οὐ γάρ ἐσμεν ὡς οἱ λοιποὶ καπηλεύοντες τὸν λόγον τοῦ θεοῦ ἀλλ᾽ ὡς ἐκ θεοῦ κατέναντι θεοῦ ἐν Χριστῷ λαλοῦμεν.]" 
"2Cr","03","03","02TZ","[φανερούμενοι ὅτι ἐστὲ ἐπιστολὴ Χριστοῦ διακονηθεῖσα ὑφ᾽ ἡμῶν ἐνγεγραμμένη οὐ μέλανι ἀλλὰ πνεύματι θεοῦ ζῶντος οὐκ ἐν πλαξὶν λιθίναις ἀλλ᾽ ἐν πλαξὶν καρδίαις σαρκίναις.]" 
"2Cr","03","04","02TZ","[πεποίθησιν δὲ τοιαύτην ἔχομεν διὰ τοῦ Χριστοῦ πρὸς τὸν θεόν]" 
"2Cr","03","05","02TZ","[οὐχ ὅτι ἀφ᾽ ἑαυτῶν ἱκανοί ἐσμεν λογίσασθαί τι ὡς ἐξ ἑαυτῶν ἀλλ᾽ ἡ ἱκανότης ἡμῶν ἐκ τοῦ θεοῦ]" 
"2Cr","03","06","02TZ","[ὃς καὶ ἱκάνωσεν ἡμᾶς διακόνους καινῆς διαθήκης οὐ γράμματος ἀλλὰ πνεύματος· τὸ γὰρ γράμμα ἀποκτέννει τὸ δὲ πνεῦμα ζῳοποιεῖ.]" 
"2Cr","03","07","02TZ","[εἰ δὲ ἡ διακονία τοῦ θανάτου ἐν γράμμασιν ἐντετυπωμένη λίθοις ἐγενήθη ἐν δόξῃ ὥστε μὴ δύνασθαι ἀτενίσαι τοὺς υἱοὺς Ἰσραὴλ εἰς τὸ πρόσωπον Μωϋσέως διὰ τὴν δόξαν τοῦ προσώπου αὐτοῦ τὴν καταργουμένην]" 
"2Cr","03","08","02TZ","[πῶς οὐχὶ μᾶλλον ἡ διακονία τοῦ πνεύματος ἔσται ἐν δόξῃ;]" 
"2Cr","03","09","02TZ","[εἰ γὰρ τῇ διακονίᾳ τῆς κατακρίσεως δόξα πολλῷ μᾶλλον περισσεύει ἡ διακονία τῆς δικαιοσύνης δόξῃ.]" 
"2Cr","03","10","02TZ","[καὶ γὰρ οὐ δεδόξασται τὸ δεδοξασμένον ἐν τούτῳ τῷ μέρει εἵνεκεν τῆς ὑπερβαλλούσης δόξης.]" 
"2Cr","03","11","02TZ","[εἰ γὰρ τὸ καταργούμενον διὰ δόξης πολλῷ μᾶλλον τὸ μένον ἐν δόξῃ.]" 
"2Cr","03","12","02TZ","[ἔχοντες οὖν τοιαύτην ἐλπίδα πολλῇ παρρησίᾳ χρώμεθα]" 
"2Cr","03","13","02TZ","[καὶ οὐ καθάπερ Μωϋσῆς ἐτίθει κάλυμμα ἐπὶ τὸ πρόσωπον ἑαυτοῦ πρὸς τὸ μὴ ἀτενίσαι τοὺς υἱοὺς Ἰσραὴλ εἰς τὸ τέλος τοῦ καταργουμένου.]" 
"2Cr","03","14","02TZ","ἀλλ᾽ ἐπωρώθη τὰ νοήματα τοῦ κόσμου. [ἄχρι γὰρ τῆς σήμερον ἡμέρας τὸ αὐτὸ κάλυμμα ἐπὶ τῇ ἀναγνώσει τῆς παλαιᾶς διαθήκης μένει μὴ ἀνακαλυπτόμενον ὅτι ἐν Χριστῷ καταργεῖται·]" 
"2Cr","03","15","02TZ","[ἀλλ᾽ ἕως σήμερον ἡνίκα ἂν ἀναγινώσκηται Μωϋσῆς κάλυμμα ἐπὶ τὴν καρδίαν αὐτῶν κεῖται·]" 
"2Cr","03","16","02TZ","[ἡνίκα δὲ ἐὰν ἐπιστρέψῃ] πρὸς τὸν θεόν περιαιρεθήσεται τὸ κάλυμμα." 
"2Cr","03","18","02TZ","[ἡμεῖς δὲ πάντες ἀνακεκαλυμμένῳ προσώπῳ τὴν δόξαν κυρίου κατοπτριζόμενοι τὴν αὐτὴν εἰκόνα μεταμορφούμεθα ἀπὸ δόξης εἰς δόξαν καθάπερ ἀπὸ] κυρίου πνευμάτων." 
"2Cr","04","04","02TZ","[ἐν οἷς ὁ θεὸς τοῦ αἰῶνος τούτου ἐτύφλωσεν τὰ νοήματα τῶν ἀπίστων εἰς τὸ μὴ αὐγάσαι τὸν φωτισμὸν τοῦ εὐαγγελίου τῆς δόξης τοῦ Χριστοῦ ὅς ἐστιν εἰκὼν τοῦ θεοῦ.]" 
"2Cr","04","05","02TZ","[οὐ γὰρ ἑαυτοὺς κηρύσσομεν ἀλλὰ Χριστὸν Ἰησοῦν κύριον ἑαυτοὺς δὲ δούλους ὑμῶν] διὰ Ἰησοῦ." 
"2Cr","04","06","02TZ","[ὅτι ὁ θεὸς ὁ εἰπών· ἐκ σκότους φῶς] λάμψαι ἔλαμψεν ἐν ταῖς καρδίαις (ἡμῶν) [] πρὸς φωτισμὸν τῆς (γνώσεως) [] αὐτοῦ ἐν προσώπῳ Χριστοῦ." 
"2Cr","04","07","02TZ","[ἔχομεν δὲ τὸν θησαυρὸν τοῦτον ἐν ὀστρακίνοις σκεύεσιν ἵνα ἡ ὑπερβολὴ τῆς δυνάμεως ᾖ τοῦ θεοῦ καὶ μὴ ἐξ ἡμῶν]" 
"2Cr","04","08","02TZ","[ἐν παντὶ θλιβόμενοι ἀλλ᾽ οὐ στενοχωρούμενοι ἀπορούμενοι ἀλλ᾽ οὐκ ἐξαπορούμενοι]" 
"2Cr","04","09","02TZ","[διωκόμενοι ἀλλ᾽ οὐκ ἐγκαταλειπόμενοι καταβαλλόμενοι ἀλλ᾽ οὐκ ἀπολλύμενοι]" 
"2Cr","04","10","02TZ","[πάντοτε τὴν νέκρωσιν τοῦ Ἰησοῦ ἐν τῷ σώματι περιφέροντες ἵνα καὶ ἡ ζωὴ τοῦ Ἰησοῦ ἐν τοῖς σώμασιν ἡμῶν φανερωθῇ.]" 
"2Cr","04","11","02TZ","ἡμεῖς γὰρ [οἱ ζῶντες εἰς θάνατον παραδιδόμεθα διὰ Ἰησοῦν ἵνα καὶ ἡ ζωὴ τοῦ Ἰησοῦ φανερωθῇ ἐν τῇ] θνητῇ ἡμῶν σαρκί." 
"2Cr","04","13","02TZ","[ἔχοντες δὲ τὸ αὐτὸ πνεῦμα τῆς πίστεως] καὶ ἡμεῖς πιστεύομεν καὶ λαλοῦμεν." 
"2Cr","04","16","02TZ","[διὸ οὐκ ἐγκακοῦμεν ἀλλ᾽ εἰ καὶ ὁ ἔξω ἡμῶν ἄνθρωπος διαφθείρεται ἀλλ᾽ ὁ ἔσω ἡμῶν ἀνακαινοῦται ἡμέρᾳ καὶ ἡμέρᾳ.]" 
"2Cr","04","17","02TZ","[τὸ γὰρ παραυτίκα ἐλαφρὸν τῆς θλίψεως ἡμῶν καθ᾽ ὑπερβολὴν εἰς ὑπερβολὴν αἰώνιον βάρος δόξης κατεργάζεται ἡμῖν]" 
"2Cr","04","18","02TZ","[μὴ σκοπούντων ἡμῶν τὰ βλεπόμενα ἀλλὰ τὰ μὴ βλεπόμενα· τὰ γὰρ βλεπόμενα πρόσκαιρα τὰ δὲ μὴ βλεπόμενα αἰώνια.]" 
"2Cr","05","01","02TZ","[οἴδαμεν γὰρ ὅτι ἐὰν ἡ ἐπίγειος ἡμῶν οἰκία τοῦ σκήνους καταλυθῇ οἰκοδομὴν ἐκ θεοῦ ἔχομεν οἰκίαν ἀχειροποίητον αἰώνιον ἐν τοῖς οὐρανοῖς.]" 
"2Cr","05","02","02TZ","[καὶ γὰρ ἐν τούτῳ στενάζομεν τὸ οἰκητήριον ἡμῶν τὸ ἐξ οὐρανοῦ ἐπενδύσασθαι ἐπιποθοῦντες]" 
"2Cr","05","03","02TZ","εἴγε καὶ ἐκδυσάμενοι [οὐ γυμνοὶ εὑρεθησόμεθα.]" 
"2Cr","05","04","02TZ","[καὶ γὰρ οἱ ὄντες] ἐν τοῦτῳ τῷ σκήνει τοῦ σώματος βαρυνόμενοι οὐ θέλοντες ἐκδύσασθαι [ἀλλ᾽ ἐπενδύσασθαι ἵνα καταποθῇ] τὸ θνητὸν τοῦτο ὑπὸ τῆς ζωῆς." 
"2Cr","05","05","02TZ","[ὁ δὲ κατεργασάμενος ἡμᾶς εἰς αὐτὸ τοῦτο θεός ὁ δοὺς ἡμῖν τὸν ἀραβῶνα τοῦ πνεύματος.]" 
"2Cr","05","06","02TZ","[θαρροῦντες οὖν πάντοτε καὶ εἰδότες ὅτι ἐνδημοῦντες ἐν τῷ σώματι ἐκδημοῦμεν ἀπὸ τοῦ κυρίου·]" 
"2Cr","05","08","02TZ","[θαρροῦμεν δὲ καὶ εὐδοκοῦμεν μᾶλλον ἐκδημῆσαι ἐκ τοῦ σώματος καὶ ἐνδημῆσαι πρὸς τὸν κύριον.]" 
"2Cr","05","10","02TZ","[τοὺς γὰρ πάντας ἡμᾶς φανερωθῆναι δεῖ ἔμπροσθεν τοῦ βήματος τοῦ Χριστοῦ ἵνα κομίσηται] ἕκαστος ἃ διὰ τοῦ σώματος ἔπραξεν [εἴτε ἀγαθὸν εἴτε φαῦλον.]" 
"2Cr","05","17","02TZ","[ὥστε εἴ τις ἐν Χριστῷ καινὴ κτίσις· τὰ ἀρχαῖα παρῆλθεν ἰδοὺ] γέγονεν τὰ πάντα καινά." 
"2Cr","07","01","02TZ","[ταύτας οὖν ἔχοντες τὰς ἐπαγγελίας ἀγαπητοί] καθαρίσωμεν ἑαυτοὺς ἀπὸ [] μολυσμοῦ σαρκὸς καὶ ἅιματος μὴ δυναμένων χωρῆσαι τὴν βασιλείαν τοῦ θεοῦ." 
"2Cr","11","02","02TZ","[ζηλῶ γὰρ ὑμᾶς θεοῦ ζήλῳ] ἡρμοσάμην γὰρ ὑμᾶς [ἑνὶ ἀνδρὶ] παρθένον ἁγνὴν [παραστῆσαι] τῷ Χριστῷ·" 
"2Cr","11","13","02TZ","[οἱ γὰρ τοιοῦτοι ψευδαπόστολοι ἐργάται δόλιοι μετασχηματιζόμενοι εἰς ἀποστόλους Χριστοῦ.]" 
"2Cr","11","14","02TZ","[καὶ οὐ θαῦμα· αὐτὸς γὰρ ὁ σατανᾶς μετασχηματίζεται εἰς ἄγγελον φωτός.]" 
"2Cr","12","02","02TZ","[οἶδα ἄνθρωπον ἐν Χριστῷ πρὸ ἐτῶν δεκατεσσάρων εἴτε ἐν σώματι οὐκ οἶδα εἴτε ἐκτὸς τοῦ σώματος οὐκ οἶδα ὁ θεὸς οἶδεν ἁρπαγέντα τὸν τοιοῦτον ἕως τρίτου οὐρανοῦ.]" 
"2Cr","12","03","02TZ","[καὶ οἶδα τὸν τοιοῦτον ἄνθρωπον εἴτε ἐν σώματι εἴτε χωρὶς τοῦ σώματος οὐκ οἶδα ὁ θεὸς οἶδεν]" 
"2Cr","12","04","02TZ","[ὅτι ἡρπάγη εἰς τὸν παράδεισον καὶ ἤκουσεν ἄρρητα ῥήματα ἃ οὐκ ἐξὸν ἀνθρώπῳ λαλῆσαι.]" 
"2Cr","12","05","02TZ","[ὑπὲρ τοῦ τοιούτου καυχήσομαι ὑπὲρ δὲ ἐμαυτοῦ οὐ καυχήσομαι εἰ μὴ ἐν ταῖς ἀσθενείαις μου.]" 
"2Cr","12","06","02TZ","[ἐὰν γὰρ θελήσω καυχήσασθαι οὐκ ἔσομαι ἄφρων ἀλήθειαν γὰρ ἐρῶ· φείδομαι δέ μή τις εἰς ἐμὲ λογίσηται ὑπὲρ ὃ βλέπει με ἢ ἀκούει ἐξ ἐμοῦ.]" 
"2Cr","12","07","02TZ","[καὶ τῇ ὑπερβολῇ τῶν ἀποκαλύψεων ἵνα μὴ ὑπεραίρωμαι ἐδόθη μοι σκόλοψ τῇ σαρκί ἄγγελος σατανᾶ ἵνα με κολαφίζῃ ἵνα μὴ ὑπεραίρωμαι.]" 
"2Cr","12","08","02TZ","[ὑπὲρ τούτου τρὶς τὸν κύριον παρεκάλεσα ἵνα ἀποστῇ ἀπ᾽ ἐμοῦ.]" 
"2Cr","12","09","02TZ","[καὶ εἴρηκέν μοι· ἀρκεῖ σοι ἡ χάρις μου· ἡ γὰρ δύναμις ἐν ἀσθενείᾳ τελεῖται. ἥδιστα οὖν μᾶλλον καυχήσομαι ἐν ταῖς ἀσθενείαις μου ἵνα ἐπισκηνώσῃ ἐπ᾽ ἐμὲ ἡ δύναμις τοῦ Χριστοῦ.]" 
"2Cr","13","01","02TZ","[τρίτον τοῦτο ἔρχομαι πρὸς ὑμᾶς· ἐπὶ] στόματι [] δύο (ἢ) [] τριῶν μαρτύρων [σταθήσεται πᾶν ῥῆμα.]" 
"2Cr","13","02","02TZ","[προείρηκα καὶ προλέγω ὡς παρὼν τὸ δεύτερον καὶ ἀπὼν νῦν τοῖς προημαρτηκόσιν καὶ τοῖς λοιποῖς πᾶσιν ὅτι ἐὰν ἔλθω εἰς τὸ πάλιν οὐ φείσομαι.]" 
"2Cr","13","10","02TZ","[διὰ τοῦτο ταῦτα ἀπὼν γράφω ἵνα παρὼν μὴ ἀποτόμως χρήσωμαι κατὰ τὴν ἐξουσίαν ἣν ὁ κύριος ἔδωκέν μοι εἰς οἰκοδομὴν καὶ οὐκ εἰς καθαίρεσιν.]" 
"Rom","00","00","02TZ","πρὸς Ῥωμαίους." 
"Rom","01","16","02TZ","[οὐ γὰρ ἐπαισχύνομαι τὸ εὐαγγέλιον δύναμις γὰρ θεοῦ ἐστιν εἰς σωτηρίαν παντὶ τῷ πιστεύοντι] Ἰουδαίῳ (τε πρῶτον) [] καὶ Ἕλληνι." 
"Rom","01","17","02TZ","[δικαιοσύνη γὰρ θεοῦ ἐν αὐτῷ ἀποκαλύπτεται ἐκ πίστεως εἰς πίστιν.]" 
"Rom","01","18","02TZ","[ἀποκαλύπτεται γὰρ] ὀργὴ ἀπ᾽ οὐρανοῦ ἐπὶ ἀσέβειαν [καὶ ἀδικίαν ἀνθρώπων τῶν τὴν ἀλήθειαν ἐν ἀδικίᾳ κατεχόντων]" 
"Rom","02","02","02TZ","οἴδαμεν δὲ [ὅτι τὸ κρίμα τοῦ θεοῦ ἐστιν κατὰ] ἀλήθειαν." 
"Rom","02","12","02TZ","[ὅσοι γὰρ ἀνόμως ἥμαρτον ἀνόμως καὶ ἀπολοῦνται· καὶ ὅσοι] ἐννόμως ἥμαρτον διὰ νόμου κριθήσονται." 
"Rom","02","13","02TZ","[οὐ γὰρ οἱ ἀκροαταὶ] τοῦ νόμου [δίκαιοι παρὰ τῷ θεῷ ἀλλ᾽ οἱ ποιηταὶ] τοῦ νόμου." 
"Rom","02","14","02TZ","[ὅταν γὰρ ἔθνη τὰ μὴ νόμον ἔχοντα φύσει τὰ τοῦ νόμου ποιῶσιν οὗτοι νόμον μὴ ἔχοντες ἑαυτοῖς εἰσιν νόμος]" 
"Rom","02","16","02TZ","[ἐν ἡμέρᾳ ὅτε κρινεῖ ὁ θεὸς τὰ κρυπτὰ τῶν ἀνθρώπων κατὰ] τὸ εὐαγγέλιόν (μου) [] διὰ [] Χριστοῦ." 
"Rom","02","20b","02TZ","[ἔχοντα τὴν μόρφωσιν τῆς γνώσεως καὶ τῆς ἀληθείας ἐν τῷ νόμῳ·]" 
"Rom","02","21","02TZ","[ὁ οὖν διδάσκων ἕτερον σεαυτὸν οὐ διδάσκεις; ὁ κηρύσσων μὴ κλέπτειν κλέπτεις;]" 
"Rom","02","22","02TZ","[ὁ λέγων μὴ μοιχεύειν μοιχεύεις; ὁ βδελυσσόμενος τὰ εἴδωλα ἱεροσυλεῖς;]" 
"Rom","02","23","02TZ","[ὃς ἐν νόμῳ καυχᾶσαι διὰ τῆς παραβάσεως τοῦ νόμου τὸν θεὸν ἀτιμάζεις;]" 
"Rom","02","24","02TZ","[τὸ γὰρ ὄνομα τοῦ θεοῦ δι᾽ ὑμᾶς βλασφημεῖται ἐν τοῖς ἔθνεσιν καθὼς γέγραπται.]" 
"Rom","02","25","02TZ","[περιτομὴ μὲν γὰρ ὠφελεῖ ἐὰν νόμον πράσσῃς· ἐὰν δὲ παραβάτης νόμου ᾖς ἡ περιτομή σου ἀκροβυστία γέγονεν.]" 
"Rom","02","26","02TZ","[ἐὰν οὖν ἡ ἀκροβυστία τὰ δικαιώματα τοῦ νόμου φυλάσσῃ οὐχ ἡ ἀκροβυστία αὐτοῦ εἰς περιτομὴν λογισθήσεται;]" 
"Rom","02","27","02TZ","[καὶ κρινεῖ ἡ ἐκ φύσεως ἀκροβυστία τὸν νόμον τελοῦσα σὲ τὸν διὰ γράμματος καὶ περιτομῆς παραβάτην νόμου.]" 
"Rom","02","28","02TZ","[οὐ γὰρ ὁ ἐν τῷ φανερῷ Ἰουδαῖός ἐστιν οὐδὲ ἡ ἐν τῷ φανερῷ ἐν σαρκὶ περιτομή·]" 
"Rom","02","29","02TZ","[ἀλλ᾽ ὁ ἐν τῷ κρυπτῷ Ἰουδαῖος καὶ περιτομὴ καρδίας ἐν πνεύματι οὐ γράμματι οὗ ὁ ἔπαινος οὐκ ἐξ ἀνθρώπων ἀλλ᾽ ἐκ τοῦ θεοῦ.]" 
"Rom","03","22","02TZ","[δικαιοσύνη δὲ θεοῦ διὰ πίστεως Ἰησοῦ Χριστοῦ εἰς πάντας τοὺς πιστεύοντας. οὐ γάρ ἐστιν διαστολή·]" 
"Rom","05","01","02TZ","[δικαιωθέντες οὖν ἐκ πίστεως εἰρήνην ἔχωμεν πρὸς τὸν θεὸν διὰ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ]" 
"Rom","05","06","02TZ","[ἔτι γὰρ Χριστὸς ὄντων ἡμῶν ἀσθενῶν ἔτι κατὰ καιρὸν ὑπὲρ ἀσεβῶν ἀπέθανεν·]" 
"Rom","05","20","02TZ","[νόμος δὲ παρεισῆλθεν] ἵνα πλεονάσῃ τὸ παράπτωμα ἵνα ὑπερπερισσεύσῃ ἡ χάρις" 
"Rom","05","21","02TZ","[ἵνα ὥσπερ ἐβασίλευσεν] ἡ ἁμαρτία εἰς θάνατον [οὕτως καὶ ἡ χάρις] βασιλεύσῃ ἐν δικαιοσύνῃ εἰς ζωὴν διὰ Ἰησοῦ Χριστοῦ." 
"Rom","07","04","02TZ","[ὥστε ἀδελφοί μου καὶ ὑμεῖς ἐθανατώθητε τῷ νόμῳ διὰ τοῦ σώματος τοῦ Χριστοῦ εἰς τὸ γενέσθαι ὑμᾶς ἑτέρῳ τῷ ἐκ νεκρῶν ἐγερθέντι ἵνα καρποφορήσωμεν τῷ θεῷ.]" 
"Rom","07","07","02TZ","[τί οὖν ἐροῦμεν; ὁ νόμος ἁμαρτία; μὴ γένοιτο·] ἀλλὰ ἐγὼ τὴν ἁμαρτίαν οὐκ (οἶδα) εἰ μὴ διὰ νόμου." 
"Rom","07","08","02TZ","[ἀφορμὴν δὲ λαβοῦσα ἡ ἁμαρτία διὰ τῆς ἐντολῆς κατηργάσατο ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν· χωρὶς γὰρ νόμου ἁμαρτία νεκρά.]" 
"Rom","07","12","02TZ","[ὥστε ὁ μὲν νόμος ἅγιος καὶ ἡ ἐντολὴ ἁγία καὶ δικαία καὶ ἀγαθή.]" 
"Rom","07","13","02TZ","[τὸ οὖν ἀγαθὸν ἐμοὶ ἐγένετο θάνατος; μὴ γένοιτο ἀλλὰ ἡ ἁμαρτία ἵνα φανῇ ἁμαρτία διὰ τοῦ ἀγαθοῦ μοι κατεργαζομένη θάνατον ἵνα γένηται καθ᾽ ὑπερβολὴν ἁμαρτωλὸς ἡ ἁμαρτία διὰ τῆς ἐντολῆς.]" 
"Rom","07","14","02TZ","[οἴδαμεν γὰρ ὅτι ὁ νόμος πνευματικός ἐστιν· ἐγὼ δὲ σάρκινός εἰμι πεπραμένος ὑπὸ τὴν ἁμαρτίαν.]" 
"Rom","07","23","02TZ","[βλέπω δὲ ἕτερον νόμον ἐν τοῖς μέλεσίν μου ἀντιστρατευόμενον τῷ νόμῳ τοῦ νοός μου καὶ αἰχμαλωτίζοντά με ἐν τῷ νόμῳ τῆς ἁμαρτίας τῷ ὄντι ἐν τοῖς μέλεσίν μου.]" 
"Rom","07","25b","02TZ","ἄρα (γὰρ) αὐτὸς ἐγὼ τῷ μὲν νοῒ δουλεύω [νόμῳ θεοῦ τῇ δὲ σαρκὶ νόμῳ ἁμαρτίας.]" 
"Rom","08","01","02TZ","[οὐδὲν ἄρα νῦν κατάκριμα τοῖς ἐν Χριστῷ Ἰησοῦ.]" 
"Rom","08","02","02TZ","[ὁ γὰρ νόμος τοῦ πνεύματος τῆς ζωῆς ἐν Χριστῷ Ἰησοῦ ἠλευθέρωσέν σε ἀπὸ τοῦ νόμου τῆς ἁμαρτίας καὶ τοῦ θανάτου.]" 
"Rom","08","03","02TZ","[τὸ γὰρ ἀδύνατον τοῦ νόμου ἐν ᾧ ἠσθένει διὰ τῆς σαρκός ὁ θεὸς τὸν ἑαυτοῦ υἱὸν πέμψας ἐν ὁμοιώματι σαρκὸς ἁμαρτίας καὶ περὶ ἁμαρτίας κατέκρινεν τὴν ἁμαρτίαν ἐν τῇ σαρκί]" 
"Rom","08","04","02TZ","[ἵνα τὸ δικαίωμα τοῦ νόμου πληρωθῇ ἐν ἡμῖν τοῖς μὴ κατὰ σάρκα περιπατοῦσιν ἀλλὰ κατὰ πνεῦμα.]" 
"Rom","08","05","02TZ","[οἱ γὰρ κατὰ σάρκα ὄντες τὰ τῆς σαρκὸς φρονοῦσιν οἱ δὲ κατὰ πνεῦμα τὰ τοῦ πνεύματος·]" 
"Rom","08","06","02TZ","[τὸ γὰρ φρόνημα τῆς σαρκὸς θάνατος τὸ δὲ φρόνημα τοῦ πνεύματος ζωὴ καὶ εἰρήνη.]" 
"Rom","08","07","02TZ","[διότι τὸ φρόνημα τῆς σαρκὸς ἔχθρα εἰς θεόν· τῷ γὰρ νόμῳ τοῦ θεοῦ οὐχ ὑποτάσσεται· οὐδὲ γὰρ δύναται.]" 
"Rom","08","08","02TZ","[οἱ δὲ ἐν σαρκὶ ὄντες θεῷ ἀρέσαι οὐ δύνανται.]" 
"Rom","08","09","02TZ","[ὑμεῖς δὲ οὐκ ἐστὲ ἐν σαρκὶ ἀλλὰ ἐν πνεύματι εἴπερ πνεῦμα θεοῦ οἰκεῖ ἐν ὑμῖν. εἰ δέ τις πνεῦμα Χριστοῦ οὐκ ἔχει οὗτος οὐκ ἔστιν αὐτοῦ.]" 
"Rom","08","10","02TZ","[εἰ δὲ Χριστὸς ἐν ὑμῖν τὸ μὲν σῶμα νεκρὸν διὰ ἁμαρτίαν τὸ δὲ πνεῦμα ζωὴ διὰ δικαιοσύνην.]" 
"Rom","08","11","02TZ","[εἰ δὲ τὸ πνεῦμα τοῦ ἐγείραντος τὸν Ἰησοῦν ἐκ νεκρῶν οἰκεῖ ἐν ὑμῖν ὁ ἐγείρας ἐκ νεκρῶν] Χριστὸν ζῳοποιήσει καὶ [τὰ θνητὰ σώματα ὑμῶν διὰ τοῦ ἐνοικοῦντος αὐτοῦ πνεύματος ἐν ὑμῖν.]" 
"Rom","10","02","02TZ","[μαρτυρῶ γὰρ αὐτοῖς ὅτι ζῆλον θεοῦ ἔχουσιν ἀλλ᾽ οὐ κατ᾽ ἐπίγνωσιν·]" 
"Rom","10","03","02TZ","ἀγνοοῦντες γὰρ τὸν θεὸν καὶ [τὴν ἰδίαν δικαιοσύνην ζητοῦντες στῆσαι τῇ δικαιοσύνῃ τοῦ θεοῦ οὐχ ὑπετάγησαν.]" 
"Rom","10","04","02TZ","[τέλος γὰρ νόμου Χριστὸς εἰς δικαιοσύνην παντὶ τῷ πιστεύοντι.]" 
"Rom","11","33","02TZ","ὦ βάθος πλούτου καὶ σοφίας θεοῦ καὶ ἀνεξιχνίαστοι αἱ ὁδοὶ αὐτοῦ." 
"Rom","11","34","02TZ","[τίς γὰρ ἔγνω νοῦν κυρίου; ἢ τίς σύμβουλος αὐτοῦ ἐγένετο;]" 
"Rom","11","35","02TZ","[ἢ τίς προέδωκεν αὐτῷ καὶ ἀνταποδοθήσεται αὐτῷ;]" 
